tweet_id,tweet_text,c_and_g,category,organization
7.281938696748442e+17,@CPDelhi @DelhiPolice @dtptraffic  Delhi traffic police setting up an example for us. https://t.co/8trqwktQ5M,0.0,,dtptraffic
7.281961032380947e+17,Not a single word on this by Delhi CM.When police fails he is quick to attack @DelhiPolice and Modi Govt. https://t.co/ucsDdpmLo2,0.0,,DelhiPolice
7.282021219722199e+17,This car hit a pedestrian woman at entry gate of Shastri Bhawan. @achlendra @CPDelhi @dtptraffic @DelhiPolice https://t.co/n0ekKmgJvI,1.0,SPEEDING,dtptraffic
7.28204008767275e+17,constable lal singh and constable satish kumar barricading at bhism pitahma marg......any reasons?? @DelhiPolice  Huge traffic jam due to it,0.0,,DelhiPolice
7.28211109757395e+17,@FinMinIndia @IncomeTaxIndia When a showroom opens in Tamilnadu thousands of crores spent. How it is accounted. Tomorrow one opens check.,0.0,,IncomeTaxIndia
7.282114836209705e+17,Very Serious Matter  AAP members using BBC Pic to spread rumor on Kumbh. Dear @DelhiPolice plz take proper action. https://t.co/iU3wogF8jU,1.0,E-CRIME,DelhiPolice
7.282192389057004e+17,@dtptraffic heavy traffic at safdArjung airport flyover,1.0,JAM,dtptraffic
7.282196121987891e+17,@hydcitypolice Action Required @DelhiPolice https://t.co/2JkEiIhvlH,0.0,,DelhiPolice
7.282204091544371e+17,@Central_Railway @RailMinIndia @Narendra_IRTS Dear Sir  This is regarding  Tree Plantation Project. Maharashtra  khopoli - Karjat Section CR,0.0,,RailMinIndia
7.282204945419551e+17,#fire at #SriSriRaviShankar last event site  nxt to yamuna @ndtv @DelhiPolice contact Delhi Fire Department might ruin the entire land!,0.0,,DelhiPolice
7.282234482714419e+17,Apparently these diesel cabs are fine ..@ArvindKejriwal @SupremeCourtFan @aajtaknews @DelhiPolice https://t.co/GJgVyvkbcX,0.0,,DelhiPolice
7.282243851155086e+17,@IncomeTaxIndia wants to know AO code to apply pan narendra Address: ward 61 Mata ka than  punjala  th. Mandor   dist Jodhpur  Rajasthan,1.0,PAN CARD,IncomeTaxIndia
7.282257577434808e+17,"Tomar demands same interrogation of MODI  like him by @DelhiPolice.  “Arrest MODI &amp; ask him to locate DU bathroom!"" https://t.co/6Hz7owc1qZ",0.0,,DelhiPolice
7.28225842308993e+17,@dtptraffic DTC BUS BROKE DOWN NEAR ITO  HEAVY TRAFFIC JAM,1.0,JAM,dtptraffic
7.282282506573005e+17,@jayantsinha @IncomeTaxIndia raised 4 requests to cancel pan card on sparshindia &amp; https://t.co/eGG7kIaxMm  no response from last 5 months,1.0,PAN CARD,IncomeTaxIndia
7.282288899406561e+17,@dtptraffic so many times I compalint against seelampur red light traffic condition r same no trafficofficerworking there .still traffic jam,1.0,LIGHT,dtptraffic
7.282290463754854e+17,@dtptraffic trafic jam at CISF camp.  pls help,1.0,JAM,dtptraffic
7.282336341596979e+17,@DelhiPolice 2&gt; Sarvender Pundir travled frm Bijnore UP for Rohtak  working there in Dainik Jagran https://t.co/cKmJC1WoeK,0.0,,DelhiPolice
7.282340361459712e+17,@DelhiPolice not efficient enough? @PMOIndia  Even FIR was delayed @Justice4Anchal,0.0,,DelhiPolice
7.282341048277156e+17,#bundelkhand @shivpalsinghyad said No to water when @RailMinIndia @sureshpprabhu brought water to bundelkhand. @brajeshlive @narendramodi,0.0,,RailMinIndia
7.282353854284145e+17,Crime Branch of Delhi  has busted a gang of interstate Leopard hide traders arrested 3 members of the gang. @DelhiPolice @JointCP_CrimeDP,0.0,,DelhiPolice
7.28238504241586e+17,Train Set projects of Indian Railways can be fulfilled with Japanese help.  @RailMinIndia @ZeeNews @sureshpprabhu https://t.co/hNrY6KHEx9,0.0,,RailMinIndia
7.28239453349675e+17,@RailMinIndia linked fail issue while tatkal ticket is major issue in Bihar.,1.0,tatkal,RailMinIndia
7.282440522487808e+17,@RailMinIndia  if possible plz delay train no12428 late by 15 min. its from anand vihar.  i do not have any train till nex day.,0.0,,RailMinIndia
7.282503663793601e+17,@dtptraffic - long jam on ashramstarting from beginning of ashram flyover when coming from nizamuddin side.,1.0,JAM,dtptraffic
7.28252878473691e+17,#SwamyRocksSoniaShocks  10 JEM terrorists caught red handed by @DelhiPolice  #Salute @ArvindKejriwal sir sabhi original degree vale hain?,0.0,,DelhiPolice
7.282529627877006e+17,"@narendramodi @PMOIndia  India wants investment in stocks. You buy ""one"" share &amp; @IncomeTaxIndia  sends you a ""notice"". What an idea "" SIR"".",0.0,,IncomeTaxIndia
7.282540037341838e+17,@ZeeNews @sudhirchaudhary check at dwarka sector 1 police post havin a DCP office u wud see how @dtptraffic flaunting rules n use footpath,1.0,ABUSE,dtptraffic
7.282549397308457e+17,&amp; aftr last tweet ppl mentiond in police complaint wil do thr nonsens mre  @DelhiPolice nt aware isn't it?Requests to stop tortur don't work,0.0,,DelhiPolice
7.282559652089405e+17,@DelhiPolice can we do something for Madhubhan Chowk Traffic that creates chaos daily,1.0,TRAFFIC,DelhiPolice
7.282587058510725e+17,#delhipollution need I say more? @DelhiPolice pls trace and impound this cancer spewing monster. https://t.co/ddBBQSvzuz,1.0,TRAFFIC,DelhiPolice
7.282591162343834e+17,Ridiculous coterie of auto rickshaws at GreenPark metro plying only on their own terms. Everytime @dtptraffic @DCPSouthDelhi @DCPSWestDelhi,1.0,WRONG LANE,dtptraffic
7.282603436637143e+17,@RailMinIndia @sureshpprabhu  why no electrification of kiul Bhagalpur section. Please consider,0.0,,RailMinIndia
7.282623507431546e+17,@RailMinIndia Now  More train services in the valley region. @RailAnalysis @kashmirtourism @KashmirHills #J&amp;k https://t.co/f3KY9JZvNH,0.0,,RailMinIndia
7.282638523751834e+17,@RailMinIndia . At least dustbin should be available at AC coaches of guwahati secundarabad express. Were I should throw my trash?,1.0,dirty,RailMinIndia
7.282661229240361e+17,Train no. 12453. Man travlng in coach A seat 30 z drunk and causin nuisance. My mom is in same coach. Pls hlp @sureshpprabhu @RailMinIndia,1.0,violence,RailMinIndia
7.282694912855571e+17,@dtptraffic  he take rupees 400 without any reason i have all document for bike and he threat me without any reason at uttam ngr,1.0,ABUSE,dtptraffic
7.282712196745175e+17,Water points to be started shortly on railway stations. @RailMinIndia and @sureshpprabhu ji working effectively. https://t.co/fADwd5bIh9,0.0,,RailMinIndia
7.28280571407835e+17,@DelhiPolice need some urgent training in handling cricket/IPL matches  going by their performance at Kotla today @Outlookindia,0.0,,DelhiPolice
7.282811321401057e+17,@DelhiPolice personnel were completely clueless in allowing/disallowing fans/media/cheergirls from specific gates at the Kotla @Outlookindia,0.0,,DelhiPolice
7.282832627710689e+17,@RailMinIndia not getting A/c coach ticket... Just wondering how much ton A/C i will need to convert sleeper coach to A/C coach.,0.0,,RailMinIndia
7.28283693647835e+17,Two teams from NDRF arakkonam have reached train accident spot #Pattabiram @toichennai @RailMinIndia,0.0,,RailMinIndia
7.282937688985641e+17,Its good that u comeback  #RajdeepQuitsTwitter  was not good.now plz do FIR2 @DelhiPolice @CPDelhi 2 find hackers https://t.co/Yp5Lgw8efF,0.0,,DelhiPolice
7.282956495783895e+17,Gud job @DelhiPolice  https://t.co/rensU4HdBj,0.0,,DelhiPolice
7.282991403968961e+17,You lied @ArvindKejriwal  you were never a Commissioner of @IncomeTaxIndia &amp; defamed your own department. Shame! https://t.co/UPFv5ly67N,0.0,,IncomeTaxIndia
7.283022822410854e+17,@RailMinIndia sir my mistake is in this ticket I edit this ticket 2 male is not male passenger she is female passen. https://t.co/xCJq4YAFUs,0.0,,RailMinIndia
7.2830833307827e+17,@RailMinIndia I paid money for 3AC Tatkal Tkt for cooling and not to put fan on in coach  PNR:4632347595 TRAIN:17229  DOJ:06-05-16 3A BE1-1,1.0,coaches,RailMinIndia
7.283099404656147e+17,B block hastsal nr uttam ngr ps-DJ in full sound. Called 100. Nothing happened. @DelhiPolice,1.0,NO ACTION,DelhiPolice
7.283175047585055e+17,@sureshpprabhu u are working  fr more than 24 hrs I think so.coz rapid changes r visible in our train.dedicated minister for @RailMinIndia,0.0,,RailMinIndia
7.28317642394587e+17,@sureshpprabhu @RailMinIndia Sir  train no. 12322  Kolkata mail delayed by 2 hrs already being stopped at Jivnathpur close to Mughalsarai.,1.0,delay,RailMinIndia
7.283182150764666e+17,#CBI #investigation of @OfficeOfRG  #soniaGandhi &amp; #manmohansingh Must be concluded! @narendramodi @dir_ed @IncomeTaxIndia @indSupremeCourt,0.0,,IncomeTaxIndia
7.283352715745524e+17,#OddEvenFailed but the banning of diesel cabs is certainly a relief to NCR roads @dtptraffic @DelhiPolice,0.0,,dtptraffic
7.28372079175815e+17,Kudos to @DelhiPolice @CPDelhi @HMOIndia.They acted swiftly  decisively RT Seized pen drive reveals JeM terror plans https://t.co/2IpsCeHE2t,0.0,,DelhiPolice
7.283762052258118e+17,@RailMinIndia 12427/12428 are blck spot as superfast.always late ppbly 80% of trips.feel rlys started to value time  improve? @sureshpprabhu,0.0,,RailMinIndia
7.28382521289769e+17,Sir  does this mean non-sensitive data has been leaked. Even name/age/gender/address are sensitive! @RailMinIndia  https://t.co/H7U1zUoLxG,0.0,,RailMinIndia
7.283917713995325e+17,@RailMinIndia is helping only in scripted way.. If u cnt hlp ny1 in need thn y r u making so much publicity abt twitter seva @sureshpprabhu,0.0,,RailMinIndia
7.283972557790495e+17,@RailMinIndia y cant @drmhowrah provide clean bed linen. Travelling in 12311 start date 5 may in A1. This is a routine in @drmhowrah  trains,1.0,dirty,RailMinIndia
7.284000711847936e+17,@RailMinIndia but he has not found any help yet,0.0,,RailMinIndia
7.284013592176927e+17,@RailMinIndia @sureshpprabhu Coach Display Board at Sullurupeta Station is not working. Passengers suffering.,1.0,platform,RailMinIndia
7.284015031914783e+17,@TransportDelhi @dtptraffic Passenger in Loading Vehicle at 6:30 wazirabad bridge. https://t.co/mBc9RHxQJo,1.0,HAZARD,dtptraffic
7.284017008648602e+17,Rash driving by this bus  openly flouting lane discipline at Dhaula Kuan @dtptraffic DL1VA9420 https://t.co/x0Bl4rle87,1.0,SPEEDING,dtptraffic
7.284034774628352e+17,@sureshpprabhu @IndianRailMedia @DelhiPolice @timesofindia @aajtak plz security at Nizzamudin around 8:30 pm yestrdy https://t.co/W0MY5bLA6v,0.0,,DelhiPolice
7.284037255726611e+17,@RailMinIndia green and clean Kanpur Railway station https://t.co/gXuDwketIM,0.0,,RailMinIndia
7.284039574296412e+17,@RailMinIndia swachh Kanpur Railway Platform https://t.co/R52ps80y0n,0.0,,RailMinIndia
7.284041705549126e+17,Hi @dtptraffic Traffic signal not working near St Georges School  Alaknanda. Traffic jam will start building shortly.,1.0,LIGHT,dtptraffic
7.284079621427731e+17,@dtptraffic traffic snarl between devli and yavusenabad on MB road. Will lead to massive jam if not taken care of soon.,1.0,JAM,dtptraffic
7.284087881941688e+17,@dtptraffic nobody seems to follow the signal at Vayusenabad on MB road. When confronted they give a shrug  abuse and move on.,1.0,STOP LINE,dtptraffic
7.284090630258771e+17,This is what @DelhiPolice @ZeeNews @sardanarohit @sudhirchaudhary @_SubhashChandra @aajtak are good at. Bloody ba... https://t.co/a47x0uYw7K,0.0,,DelhiPolice
7.28419232598233e+17,@dtptraffic need to prosecute such cars n drivers @rjraunac https://t.co/4X0ZMAwmbR,0.0,,dtptraffic
7.284222213502401e+17,Got late to office Toda due to this stupid #traffic jam at M.B road   Tigri T point . Daily affair.. @dtptraffic,1.0,JAM,dtptraffic
7.284239292415713e+17,@RailMinIndia dear authorities pl allot lower seat for my mother age around 70 Sr citizen pnr 2545541300 travelling today.Thanks,0.0,,RailMinIndia
7.284250807751598e+17,JAM at akbar road procession going from congress office @dtptraffic,1.0,JAM,dtptraffic
7.284250931945226e+17,@RidlrDEL @trafficwisdom @dtptraffic #dtc redbus broken down atop Ashram flyover. Traffic will be impacted. 08:50 am. Police action required,1.0,JAM,dtptraffic
7.284308601148785e+17,@DelhiPolice @TimesNow @timesofindia @IndianExpress this cop manhandled a common man in public for no reason https://t.co/em743ACGdo,1.0,CRIME,DelhiPolice
7.284352177451091e+17,@dtptraffic is it too much traffic from mahipalpur to shiv murti? Or is it a moving traffic ?,1.0,JAM,dtptraffic
7.28435774723498e+17,@MIB_India @DelhiPolice  And I thought alcohol advertizement in India was illegal. @BudweiserIndia https://t.co/nWG4rWtQ4h,1.0,CRIME,DelhiPolice
7.284363742531502e+17,Maino when marchin take right turn at that crossing- it leads to the Parliament St cop station @DelhiPolice #ScamQueenSonia #ScamQueenOnRoad,0.0,,DelhiPolice
7.284374245277901e+17,#jantarMantar @HMOIndia @BJPRajnathSingh Sir  @INCIndia trying create chaos.Ask @DelhiPolice not get provoked Not give importance Be careful,0.0,,DelhiPolice
7.284419341050839e+17,@RailMinIndia my parents wanted to skype my brother @ delhi b4 leaving to nzm from Pune duronto. This cud happen bcz of free WiFi. Tks..,0.0,,RailMinIndia
7.284436441186345e+17,#IAF conduct mock-drill day aftr @DelhiPolice bust local terror module aimed at targeting #Hindon air base on verge of #Pathankot,0.0,,DelhiPolice
7.284463803483177e+17,Centre peeved with @DelhiPolice for linking terror suspects to #Jaish warns them not to implicate innocents I reprt https://t.co/55z1pgpMa8,0.0,,DelhiPolice
7.284483787831583e+17,"IPC 191 says ""Providing any false information on Oath is a criminal Offence""So a/c 2 IPC191 #12thPassModi soon be arrested by @DelhiPolice ?",0.0,,DelhiPolice
7.284493874420161e+17,@RailMinIndia A question that are the residents of railway colony entitled for 24 hr water supply?if  not what are the specification for it?,0.0,,RailMinIndia
7.284499200976486e+17,@sureshpprabhu @RailMinIndia  Why highlighting pros of railway   there is something happening first time. Refund of cxl ticket still not....,1.0,refund,RailMinIndia
7.284506346937713e+17,@RailMinIndia Plz xplain this.PLZZZZ!!! My tkt WL56 when I booked.Just aftr my bking i chked current status 26/13WL. https://t.co/QozidHCFHl,0.0,,RailMinIndia
7.284515772964864e+17,@DelhiPolice sir at morning when my mama visiting to roorkee he take 3wheeler to visit busstand 3person included drive robbed his laguage,1.0,CRIME,DelhiPolice
7.284561638559785e+17,RPF at Warangal Rly Stn recovered &amp;handed over left over mobile phone of a passenger @RailMinIndia @drmsecunderabad https://t.co/7L8LGeUG0R,0.0,,RailMinIndia
7.284571934821663e+17,@drmsecunderabad when is ticket collector job notification is being released waiting for long time no answer from officials @RailMinIndia,0.0,,RailMinIndia
7.28457450186113e+17,https://t.co/ayv7hDKWmx  Why cant we take FIR thru WhatsApp??  #reform #Judiciary @DelhiPolice @uppolicepr @IndiaPolice2015,0.0,,DelhiPolice
7.284586592613907e+17,@dtptraffic We in Delhi drive with headlights  high beam  and blinding flash lights  using dipper is so unkewl!!!,0.0,,dtptraffic
7.284588759013335e+17,@dtptraffic Who the hell is pedestrian? We donot care about Zebra crossing,0.0,,dtptraffic
7.284600579359374e+17,@sureshpprabhu  @RailMinIndia  When it will be possible for IRCTC user to book confirmed tatkal ticket ? .got CKWL 39 within 2 mins.,1.0,tatkal,RailMinIndia
7.284605408722493e+17,Total chaos on Ashok Road.. Total failure on @DelhiPolice part..why give permission on weekdays.. Why harass commoners..Non sense tamasha.,1.0,TRAFFIC,DelhiPolice
7.284608822005514e+17,Traffic Lights never work. Location: Dwarka Sector 18A @DelhiPolice @dtptraffic @ArvindKejriwal @ajaymaken @msisodia https://t.co/Yhce7R57Qr,1.0,LIGHT,dtptraffic
7.284632581227725e+17,@drmljn @drmbsbnr @RailMinIndia Jaunpur City Railway station tkt. reservation counter not book tatkal tkt  please rqst. allow book,1.0,tatkal,RailMinIndia
7.284651078988964e+17,@RailMinIndia please let me know if my sleeper class ticket will not confirm .will it b cancelled automatically n refund???,0.0,,RailMinIndia
7.28465816572715e+17,@BhimBassi we need police help to arrest our farji degree holder PM. And i tagged @DelhiPolice also. Plz help us https://t.co/xh5oDj272G,0.0,,DelhiPolice
7.284666472084972e+17,@DelhiPolice detained Sonia  Rahul and other Congress leaders https://t.co/vZH6ltC5wn #MarchForDemocracy https://t.co/ZmknQrNJ0d,0.0,,DelhiPolice
7.284670751910461e+17,@DelhiTrafficPol @dtptraffic huge traffic jam at rithala metro sation light,1.0,JAM,dtptraffic
7.284676939976787e+17,Dark Stretches in Dwarka are not safe for people @ArvindKejriwal @ajaymaken @DelhiPolice @CPDelhi @dtptraffic https://t.co/ZCAifcWghO,1.0,HAZARD,dtptraffic
7.284679290171105e+17,@RailMinIndia @sureshpprabhu #vskpzone #railwayzoneforVSKP Visakhapatnam smart city needs better rail connectvity https://t.co/QX3hQDHzRu,0.0,,RailMinIndia
7.28471423124054e+17,request @INCIndia leaders to go to #Italian Embassy rather than Parliament Street PS. Its Italian court not @DelhiPolice which exposed U,0.0,,DelhiPolice
7.284722172525651e+17,@RailMinIndia @sureshpprabhu  sir we need halt on chandil station for Bhubaneswar trains too difficult to travell,0.0,,RailMinIndia
7.28477973326635e+17,@RailMinIndia @drmdelhi  Sir theft n poor service complain lodged with rail cust care.  Complain no W/CR/BB/000119442. No reply till now,0.0,,RailMinIndia
7.284816721784915e+17,Never seen platforms of Yeshwanthpur railways station in Bengaluru this clean.Tnx @sureshpprabhu Ji &amp; @RailMinIndia https://t.co/zJXvAGgkVC,0.0,,RailMinIndia
7.284955325707428e+17,@drmjabalpur  @RailMinIndia @sureshpprabhu more time taken by 12182 at katni due to power engine changed.Plz change its hault in katni south,1.0,delay,RailMinIndia
7.285014895561318e+17,@dtptraffic thanks for not taking action. Car is still there. https://t.co/lwQqmIv3LJ,1.0,NO ACTION,dtptraffic
